?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/XPO_0129276>	"An abnormal reduction in the size of the small secretory cell."	
<http://purl.obolibrary.org/obo/CHEBI_33304>	"Any p-block molecular entity containing a chalcogen."	
<http://purl.obolibrary.org/obo/XPO_0101442>	"Abnormality of rhombomere R8."	
<http://purl.obolibrary.org/obo/XPO_0141912>	"Abnormal D-serine metabolic process."	
<http://purl.obolibrary.org/obo/XPO_0132301>	"An abnormal development of the visceral pouch 2."	
<http://purl.obolibrary.org/obo/XPO_0134910>	"An increased occurrence of apoptotic process in fundus."	
<http://purl.obolibrary.org/obo/PATO_0002287>	"An elasticity which is relatively high."	
<http://purl.obolibrary.org/obo/XPO_0133174>	"An abnormal development of the basilar papilla."	
<http://purl.obolibrary.org/obo/GO_1901888>	"Any process that modulates the frequency, rate or extent of cell junction assembly."	
<http://purl.obolibrary.org/obo/XPO_0100740>	"Abnormality of profundal placode."	
<http://purl.obolibrary.org/obo/GO_0071900>	"Any process that modulates the rate, frequency, or extent of protein serine/threonine kinase activity."	
<http://purl.obolibrary.org/obo/XPO_0125321>	"Absence of left blastomere."	
<http://purl.obolibrary.org/obo/XPO_0141566>	"A morphological abnormality of the hand in the regenerating forelimb."	
<http://purl.obolibrary.org/obo/XPO_0125982>	"Absence of neuromast mantle cell."	
<http://purl.obolibrary.org/obo/XPO_0129916>	"An increase in the size of the involuting marginal zone."	
<http://purl.obolibrary.org/obo/XPO_0115847>		
<http://purl.obolibrary.org/obo/XPO_0133562>	"An increased occurrence of apoptotic process in pronephric nephrostome."	
<http://purl.obolibrary.org/obo/XPO_0131079>	"The presence of an increased number of skeletal myocyte."	
<http://purl.obolibrary.org/obo/XPO_0127581>	"An abnormally localised retinal inner nuclear layer."	
<http://purl.obolibrary.org/obo/XPO_0101272>	"Abnormality of lateral abdominal vein."	
<http://purl.obolibrary.org/obo/XPO_0100922>	"Abnormality of lymph vessel."	
<http://purl.obolibrary.org/obo/GO_1905953>	"Any process that stops, prevents or reduces the frequency, rate or extent of lipid localization."	
<http://purl.obolibrary.org/obo/GO_0090066>	"Any process that modulates the size of an anatomical structure."	
<http://purl.obolibrary.org/obo/XPO_0128659>	"An abnormal reduction in the size of the braincase and otic capsule skeleton."	
<http://purl.obolibrary.org/obo/GO_0048288>	"The joining of 2 or more lipid bilayer membranes that surround the nucleus during the creation of a single nucleus from multiple nuclei."	
<http://purl.obolibrary.org/obo/XPO_0127960>	"An abnormally localised epidermis outer layer."	
<http://purl.obolibrary.org/obo/PATO_0000462>	"A quality denoting the lack of an entity."	
<http://purl.obolibrary.org/obo/XAO_0003248>	"A cell of the inner of the three germ layers of the embryo."	"CL:0000223"
<http://purl.obolibrary.org/obo/XPO_0132485>	"An abnormal development of the ring structure."	
<http://purl.obolibrary.org/obo/XPO_0125229>	"Absence of posterior placodal area."	
<http://purl.obolibrary.org/obo/UBERON_0001434>	"Anatomical system that is a multi-element, multi-tissue anatomical cluster that consists of the skeleton and the articular system."	"UMLS:C0037253 FMA:23881 EMAPA:35773 TAO:0000434 CALOHA:TS-1320 XAO:0003060 EHDAA2:0003168 VHOG:0001254 BTO:0001486 AAO:0000566 EFO:0000806 VSAO:0000027 MA:0000018 ZFA:0000434 NCIT:C12788"
<http://purl.obolibrary.org/obo/XPO_0134825>	"An increased occurrence of apoptotic process in stratum compactum."	
<http://purl.obolibrary.org/obo/XPO_0127516>	"An abnormally localised eminentia thalami."	
<http://purl.obolibrary.org/obo/XPO_0115848>		
<http://purl.obolibrary.org/obo/XPO_0137043>	"A decreased occurrence of apoptotic process in neuron."	
<http://purl.obolibrary.org/obo/XPO_0139995>	"An abnormally necrotic neuroendocrine cell."	
<http://purl.obolibrary.org/obo/XPO_0138720>	"A decreased occurrence of cell population proliferation in cavitated compound organ."	
<http://purl.obolibrary.org/obo/XPO_0133822>	"An increased occurrence of apoptotic process in duct of Cuvier."	
<http://purl.obolibrary.org/obo/XPO_0131630>	"An increase in the size of the maxillary nerve."	
<http://purl.obolibrary.org/obo/XAO_0005087>	"Blastomere which lies adjacent to the prospective ventral midline of the vegetal hemisphere at the eight-cell stage."	
<http://purl.obolibrary.org/obo/XPO_0125378>	"Absence of omphalomesenteric vein."	
<http://purl.obolibrary.org/obo/GO_0045773>	"Any process that activates or increases the frequency, rate or extent of axon extension."	
<http://purl.obolibrary.org/obo/XPO_0130931>	"An increase in the size of the suprarostral plate."	
<http://purl.obolibrary.org/obo/XPO_0126160>	"Absence of claw of hindlimb digit 3."	
<http://purl.obolibrary.org/obo/XPO_0138087>	"A decreased occurrence of apoptotic process in small secretory cell."	
<http://purl.obolibrary.org/obo/XPO_0139185>	"A decreased occurrence of cell population proliferation in planum trabeculare anticum."	
<http://purl.obolibrary.org/obo/XPO_0140579>	"An abnormally necrotic cerebellum."	
<http://purl.obolibrary.org/obo/XPO_0115849>		
<http://purl.obolibrary.org/obo/XPO_0128911>	"An abnormal reduction in the size of the barrier cell."	
<http://purl.obolibrary.org/obo/GO_0048332>	"The process in which the anatomical structures of the mesoderm are generated and organized."	
<http://purl.obolibrary.org/obo/GO_0014075>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amine stimulus. An amine is a compound formally derived from ammonia by replacing one, two or three hydrogen atoms by hydrocarbyl groups."	
<http://purl.obolibrary.org/obo/XPO_0125952>	"Absence of epiphysis."	
<http://purl.obolibrary.org/obo/UBERON_0006984>	"A two dimensional anatomical structure that is the boundary between an anatomical structure and an anatomical substance, an anatomical space or the organism's environment. Examples include the surface of your skin, the surface of the lining of your gut; the surface of the endothelium of you aorta that is in contact with blood.n."	"UMLS:C1515977 EHDAA2_RETIRED:0003192 NCIT:C34022 CARO:0001002 BILA:0000010 FMA:24137"
<http://purl.obolibrary.org/obo/XPO_0131272>	"The presence of a reduced number of blastomere V2.2.1."	
<http://purl.obolibrary.org/obo/XPO_0103305>	"Absence of optic stalk."	
<http://purl.obolibrary.org/obo/XPO_0126598>	"An abnormally localised animal hemisphere."	
<http://purl.obolibrary.org/obo/XPO_0132464>	"An abnormal development of the involuting marginal zone epithelial layer."	
<http://purl.obolibrary.org/obo/XPO_0135239>	"An increased occurrence of cell population proliferation in animal hemisphere."	
<http://purl.obolibrary.org/obo/XPO_0101082>	"Abnormality of mineralized hyaline cartilage tissue."	
<http://purl.obolibrary.org/obo/XPO_0126555>	"An abnormally localised simple squamous epithelium."	
<http://purl.obolibrary.org/obo/XPO_0133339>	"An abnormal development of the aortic arch 4."	
<http://purl.obolibrary.org/obo/XPO_0130172>	"An increase in the size of the blastomere V1.2."	
<http://purl.obolibrary.org/obo/XPO_0131835>	"An abnormal development of the radial glial cell."	
<http://purl.obolibrary.org/obo/PR_000002978>	"An Ly-6-like protein that is a translation product of the mouse Ly6g gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/XPO_0125339>	"Absence of mineralized avascular GAG-rich matrix."	
<http://purl.obolibrary.org/obo/XPO_0132901>	"An abnormal development of the tail somite 17."	
<http://purl.obolibrary.org/obo/GO_0009719>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."	
<http://purl.obolibrary.org/obo/GO_0070848>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."	
<http://purl.obolibrary.org/obo/UBERON_0001017>	"The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the neural tube derivatives: the brain and spinal cord. In invertebrates it includes central ganglia plus nerve cord."	"TAO:0000012 BIRNLEX:1099 EMAPA:16754 BAMS:CNS ZFA:0000012 Wikipedia:Central_nervous_system NCIT:C12438 EHDAA:828 GAID:570 XAO:0000215 BILA:0000080 EV:0100163 FMA:55675 MA:0000167 MESH:D002490 EFO:0000908 EHDAA2:0000225 FBbt:00005094 UMLS:C0927232 SCTID:278199004 AAO:0000090 neuronames:854 EMAPA:16470 CALOHA:TS-0150 MAT:0000457 BTO:0000227 VHOG:0000293"
<http://purl.obolibrary.org/obo/XPO_0135605>	"An increased occurrence of cell population proliferation in immune system."	
<http://purl.obolibrary.org/obo/XPO_0139133>	"A decreased occurrence of cell population proliferation in amputated limb."	
<http://purl.obolibrary.org/obo/XPO_0129901>	"An increase in the size of the blastomere D1.1.2."	
<http://purl.obolibrary.org/obo/XPO_0131745>	"Abnormal axis elongation."	
<http://purl.obolibrary.org/obo/XPO_0138714>	"A decreased occurrence of cell population proliferation in thymocyte."	
<http://purl.obolibrary.org/obo/XPO_0101049>	"Abnormality of cardia."	
<http://purl.obolibrary.org/obo/GO_0043647>	"The chemical reactions and pathways involving inositol phosphate, 1,2,3,4,5,6-cyclohexanehexol, with one or more phosphate groups attached."	
<http://purl.obolibrary.org/obo/XPO_0107343>	"Any unspecified morphological anomaly of the cardiac atrium, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XAO_0000255>	"Fifth of the pharyngeal (endodermal) evaginations between the visceral arches."	"UBERON:0007126"
<http://purl.obolibrary.org/obo/GO_0001933>	"Any process that stops, prevents or reduces the rate of addition of phosphate groups to amino acids within a protein."	
<http://purl.obolibrary.org/obo/XPO_0132198>	"An abnormal development of the granule cell layer of the cerebellum."	
<http://purl.obolibrary.org/obo/XPO_0128636>	"An abnormal reduction in the size of the myotome of trunk somite 4."	
<http://purl.obolibrary.org/obo/XPO_0125027>	"Absence of head endoderm."	
<http://purl.obolibrary.org/obo/GO_0043170>	"The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."	
<http://purl.obolibrary.org/obo/XPO_0134159>	"An increased occurrence of apoptotic process in somatic stem cell."	
<http://purl.obolibrary.org/obo/XPO_0127747>	"An abnormally localised dorsolateral ascending neuron."	
<http://purl.obolibrary.org/obo/XPO_0134450>	"An increased occurrence of apoptotic process in vertebral element."	
<http://purl.obolibrary.org/obo/XPO_0102168>	"Any unspecified morphological anomaly of the inner ear, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0140991>	"An abnormally necrotic caudal fin skeleton."	
<http://purl.obolibrary.org/obo/XPO_0126862>	"An abnormally localised forelimb bud."	
<http://purl.obolibrary.org/obo/XPO_0136719>	"A decreased occurrence of apoptotic process in bronchus."	
<http://purl.obolibrary.org/obo/XAO_1000031>	"Nieuwkoop and Faber stage 10.5, corresponding to an embryo of age 11 hr at 22-24 Celsius and having the following external morphological criteria: Crescent-shaped blastopore stage. Blastopore groove angular. Vegetal field slightly decreased in size, ventral border of future yolk plug indicated by pigment contraction. Length: 1.4 - 1.5 mm."	
<http://purl.obolibrary.org/obo/XPO_0102797>	"Any unspecified morphological anomaly of the claw of hindlimb digit 3, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0132392>	"An abnormal development of the aortic arch 3."	
<http://purl.obolibrary.org/obo/GO_0050891>	"A chemical homeostatic process involved in the maintenance of a steady state level of water within extracellular body fluids, such as blood, xylem or phloem, of a multicellular organism. This is distinct from maintenance of cellular homeostasis, which occurs within a cell."	
<http://purl.obolibrary.org/obo/XPO_0133118>	"An abnormal development of the adrenal cortex."	
<http://purl.obolibrary.org/obo/XPO_0136799>	"A decreased occurrence of apoptotic process in auditory tube."	
<http://purl.obolibrary.org/obo/XPO_0125409>	"Absence of central nucleus of the thalamus."	
<http://purl.obolibrary.org/obo/XPO_0140521>	"An abnormally necrotic m. rectus posterior primordium."	
<http://purl.obolibrary.org/obo/XPO_0139317>	"A decreased occurrence of cell population proliferation in melanoblast."	
<http://purl.obolibrary.org/obo/GO_0048251>	"Assembly of the extracellular matrix fibers that enables the matrix to recoil after transient stretching."	
<http://purl.obolibrary.org/obo/GO_0061147>	"The progression of the endocardial endothelium over time, from its initial formation to the mature structure. The endocardium is an anatomical structure comprised of an endothelium and an extracellular matrix that forms the innermost layer of tissue of the heart, and lines the heart chambers."	
<http://purl.obolibrary.org/obo/XPO_0131502>	"Absence of periocular mesenchyme."	
<http://purl.obolibrary.org/obo/XPO_0129740>	"An increase in the size of the chordal neural plate."	
<http://purl.obolibrary.org/obo/XPO_0136288>	"An increased occurrence of cell population proliferation in ventral habenular nucleus."	
<http://purl.obolibrary.org/obo/XPO_0137019>	"A decreased occurrence of apoptotic process in elastica externa."	
<http://purl.obolibrary.org/obo/XPO_0141739>	"Abnormal cell redox homeostasis."	
<http://purl.obolibrary.org/obo/XPO_0129319>	"An abnormal reduction in the size of the left-dorsal blastomere."	
<http://purl.obolibrary.org/obo/XPO_0103606>		
<http://purl.obolibrary.org/obo/XPO_0101572>	"Abnormality of ceratohyal."	
<http://purl.obolibrary.org/obo/XPO_0101300>	"Abnormality of lung."	
<http://purl.obolibrary.org/obo/XPO_0127610>	"An abnormally localised lagena."	
